vacancy,salary,link,city,worker,date
Инженер-технолог по ПКМ,40 000 — 50 000 ₽,https://russia.superjob.ru/vakansii/inzhener-tehnolog-po-pkm-47523043.html,Казань,Казанский Вертолетный Завод,05.10.2023
Инженер-технолог по ПКМ,40 000 — 50 000 ₽,https://russia.superjob.ru/vakansii/inzhener-tehnolog-po-pkm-47523043.html,,,05.10.2023
Маляр по стеклопластику,35 000 — 50 000 ₽,https://russia.superjob.ru/vakansii/malyar-po-stekloplastiku-47193069.html,Казань,Казанский Вертолетный Завод,05.10.2023
Маляр по стеклопластику,35 000 — 50 000 ₽,https://russia.superjob.ru/vakansii/malyar-po-stekloplastiku-47193069.html,,,05.10.2023
Наладчик КИПиА,35 000 — 40 000 ₽,https://russia.superjob.ru/vakansii/naladchik-kipia-47522245.html,Казань,Казанский Вертолетный Завод,05.10.2023
Наладчик КИПиА,35 000 — 40 000 ₽,https://russia.superjob.ru/vakansii/naladchik-kipia-47522245.html,,,05.10.2023
Водитель-курьер,40 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-46560793.html,Новороссийск,Додо пицца (ИП Реук Сергей Николаевич),05.10.2023
Водитель-курьер,40 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-46560793.html,,,05.10.2023
,,,Новороссийск,Додо пицца (ИП Реук Сергей Николаевич),05.10.2023
Бортинженер-испытатель,от 130 000 ₽,https://russia.superjob.ru/vakansii/bortinzhener-ispytatel-47518867.html,Казань,Казанский Вертолетный Завод,05.10.2023
Бортинженер-испытатель,от 130 000 ₽,https://russia.superjob.ru/vakansii/bortinzhener-ispytatel-47518867.html,,,05.10.2023
Ведущий инженер-конструктор,70 000 — 72 000 ₽,https://russia.superjob.ru/vakansii/veduschij-inzhener-konstruktor-45319233.html,Казань,Казанский Вертолетный Завод,05.10.2023
Ведущий инженер-конструктор,70 000 — 72 000 ₽,https://russia.superjob.ru/vakansii/veduschij-inzhener-konstruktor-45319233.html,,,05.10.2023
Плотник,40 000 — 45 000 ₽,https://russia.superjob.ru/vakansii/plotnik-47185970.html,Казань,Казанский Вертолетный Завод,05.10.2023
Плотник,40 000 — 45 000 ₽,https://russia.superjob.ru/vakansii/plotnik-47185970.html,,,05.10.2023
Ведущий инженер,от 35 000 ₽,https://russia.superjob.ru/vakansii/veduschij-inzhener-45319252.html,Казань,Казанский Вертолетный Завод,05.10.2023
Ведущий инженер,от 35 000 ₽,https://russia.superjob.ru/vakansii/veduschij-inzhener-45319252.html,,,05.10.2023
Закройщик,35 000 — 45 000 ₽,https://russia.superjob.ru/vakansii/zakrojschik-47184935.html,Казань,Казанский Вертолетный Завод,05.10.2023
Закройщик,35 000 — 45 000 ₽,https://russia.superjob.ru/vakansii/zakrojschik-47184935.html,,,05.10.2023
Оператор-наладчик гидроабразивных станков СПУ,от 35 000 ₽,https://russia.superjob.ru/vakansii/operator-naladchik-gidroabrazivnyh-stankov-spu-47513680.html,Казань,Казанский Вертолетный Завод,05.10.2023
Оператор-наладчик гидроабразивных станков СПУ,от 35 000 ₽,https://russia.superjob.ru/vakansii/operator-naladchik-gidroabrazivnyh-stankov-spu-47513680.html,,,05.10.2023
Инженер-конструктор по математическому моделированию,23 000 — 33 000 ₽,https://russia.superjob.ru/vakansii/inzhener-konstruktor-po-matematicheskomu-modelirovaniyu-47181885.html,Казань,Казанский Вертолетный Завод,05.10.2023
Инженер-конструктор по математическому моделированию,23 000 — 33 000 ₽,https://russia.superjob.ru/vakansii/inzhener-konstruktor-po-matematicheskomu-modelirovaniyu-47181885.html,,,05.10.2023
Оператор-наладчик токарных станков СПУ (3-координатный),65 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/operator-naladchik-tokarnyh-stankov-spu-47253929.html,Казань,Казанский Вертолетный Завод,05.10.2023
Оператор-наладчик токарных станков СПУ (3-координатный),65 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/operator-naladchik-tokarnyh-stankov-spu-47253929.html,,,05.10.2023
Водитель-курьер с личным автомобилем,95 000 — 105 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-s-lichnym-avtomobilem-35067956.html,Колпино,Додо Пицца,05.10.2023
Водитель-курьер с личным автомобилем,95 000 — 105 000 ₽,https://russia.superjob.ru/vakansii/voditel-kurer-s-lichnym-avtomobilem-35067956.html,,,05.10.2023
"Менеджер по работе с маркетплейсами (OZON, Wildberries, Яндекс.Маркет, Сбермаркет)",45 000 — 60 000 ₽,,Санкт-Петербург13 минутАкадемическая,ТЭЛ,05.10.2023
"Менеджер по работе с маркетплейсами (OZON, Wildberries, Яндекс.Маркет, Сбермаркет)",45 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-47496669.html,Санкт-Петербург13 минутАкадемическая,ТЭЛ,05.10.2023
"Менеджер по работе с маркетплейсами (OZON, Wildberries, Яндекс.Маркет, Сбермаркет)",45 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-47496669.html,,,05.10.2023
,,,Санкт-Петербург13 минутАкадемическая,ТЭЛ,05.10.2023
,,,,ТЭЛ,05.10.2023
Операционный менеджер Сбер Первый,от 55 100 ₽,https://russia.superjob.ru/vakansii/operacionnyj-menedzher-sber-pervyj-46690469.html,Уфа,Сбербанк России,05.10.2023
Операционный менеджер Сбер Первый,от 55 100 ₽,https://russia.superjob.ru/vakansii/operacionnyj-menedzher-sber-pervyj-46690469.html,,,05.10.2023
,,,Уфа,Сбербанк России,05.10.2023
,,,,Сбербанк России,05.10.2023
Специалист СБЕР,от 40 700 ₽,https://russia.superjob.ru/vakansii/specialist-sber-34957457.html,Волгоград,Сбербанк,05.10.2023
Специалист СБЕР,от 40 700 ₽,https://russia.superjob.ru/vakansii/specialist-sber-34957457.html,,,05.10.2023
,,,Волгоград,Сбербанк,05.10.2023
,,,,Сбербанк,05.10.2023
Оператор СБЕР,от 40 700 ₽,https://russia.superjob.ru/vakansii/operator-sber-35120246.html,Волгоград,Сбербанк,05.10.2023
Оператор СБЕР,от 40 700 ₽,https://russia.superjob.ru/vakansii/operator-sber-35120246.html,,,05.10.2023
Кладовщик (Яндекс.Маркета),от 90 534 ₽,https://russia.superjob.ru/vakansii/kladovschik-47495157.html,Среднеуральск,Яндекс Команда для бизнеса,05.10.2023
Кладовщик (Яндекс.Маркета),от 90 534 ₽,https://russia.superjob.ru/vakansii/kladovschik-47495157.html,,,05.10.2023
,,,Среднеуральск,Яндекс Команда для бизнеса,05.10.2023
,,,,Яндекс Команда для бизнеса,05.10.2023
Продавец универсама (рыба/мясо) АВ-Маркет,от 35 705 ₽,https://russia.superjob.ru/vakansii/prodavec-universama-44583424.html,Воскресенск,Азбука вкуса,05.10.2023
Продавец универсама (рыба/мясо) АВ-Маркет,от 35 705 ₽,https://russia.superjob.ru/vakansii/prodavec-universama-44583424.html,,,05.10.2023
,,,Воскресенск,Азбука вкуса,05.10.2023
Аналитик отдела продаж (маркетплейсы),от 55 000 ₽,https://russia.superjob.ru/vakansii/analitik-otdela-prodazh-47497922.html,Тула,"ООО ""ЭКСПРЕСС ОФИС МСК""",05.10.2023
Аналитик отдела продаж (маркетплейсы),от 55 000 ₽,https://russia.superjob.ru/vakansii/analitik-otdela-prodazh-47497922.html,,,05.10.2023
,,,Тула,"ООО ""ЭКСПРЕСС ОФИС МСК""",05.10.2023
,,,,"ООО ""ЭКСПРЕСС ОФИС МСК""",05.10.2023
Менеджер по работе с маркетплейсами,от 70 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-43345934.html,Москва9 минутКантемировскаяЦарицыно,Кинпласт,05.10.2023
Менеджер по работе с маркетплейсами,от 70 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-43345934.html,,,05.10.2023
,,,Москва9 минутКантемировскаяЦарицыно,Кинпласт,05.10.2023
,,,,Кинпласт,05.10.2023
Менеджер по работе с маркетплейсами,от 85 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-47579274.html,Санкт-Петербург,,05.10.2023
Менеджер по работе с маркетплейсами,от 85 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-47579274.html,,,05.10.2023
,,,Санкт-Петербург,,05.10.2023
Менеджер по работе с маркетплейс,По договорённости,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejs-47191801.html,Москва,Центр Новых Технологий,05.10.2023
Менеджер по работе с маркетплейс,По договорённости,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejs-47191801.html,,,05.10.2023
,,,Москва,Центр Новых Технологий,05.10.2023
,,,,Центр Новых Технологий,05.10.2023
Менеджер по работе с маркетплейсами,По договорённости,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-44373833.html,Нижний Новгород,"КуулКлевер (МясновЪ, Отдохни)",05.10.2023
Менеджер по работе с маркетплейсами,По договорённости,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-44373833.html,,,05.10.2023
,,,Нижний Новгород,"КуулКлевер (МясновЪ, Отдохни)",05.10.2023
,,,,"КуулКлевер (МясновЪ, Отдохни)",05.10.2023
Координатор по работе с маркетплейсами,50 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/koordinator-po-rabote-s-marketplejsami-46593414.html,Лосино-Петровский,Компания Домком,05.10.2023
Координатор по работе с маркетплейсами,50 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/koordinator-po-rabote-s-marketplejsami-46593414.html,,,05.10.2023
,,,Лосино-Петровский,Компания Домком,05.10.2023
,,,,Компания Домком,05.10.2023
Менеджер по маркетплейсам (удалённо),от 50 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-marketplejsam-47599286.html,МоскваОхотный ряд,,05.10.2023
Менеджер по маркетплейсам (удалённо),от 50 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-marketplejsam-47599286.html,,,05.10.2023
,,,МоскваОхотный ряд,,05.10.2023
Маркетолог b2b,от 50 000 ₽,https://russia.superjob.ru/vakansii/marketolog-b2b-45463800.html,Санкт-Петербург15 минутЭлектросила15 минутПарк Победы,Вкорпе,05.10.2023
Маркетолог b2b,от 50 000 ₽,https://russia.superjob.ru/vakansii/marketolog-b2b-45463800.html,,,05.10.2023
,,,Санкт-Петербург15 минутЭлектросила15 минутПарк Победы,Вкорпе,05.10.2023
,,,,Вкорпе,05.10.2023
Менеджер по работе с маркетплейсами,50 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/menedzher-po-rabote-s-marketplejsami-34374439.html,Москва4 минутыСвиблово,Эко-поставка,05.10.2023
